Item,Open_CO_Qty,Total_Open_CO_Qty,Open_CO(%),Acc(%),Item_Status
L235804,17,484630,3.507830716216495e-05,1.0040876544993187,Unavailable
A2000866,17,484630,3.507830716216495e-05,1.0041227328064808,Active
B687-186,16,484630,3.301487732909642e-05,1.0041557476838099,Active
P011-827,16,484630,3.301487732909642e-05,1.004188762561139,Active
B895-58,16,484630,3.301487732909642e-05,1.004221777438468,Unavailable
R407651,16,484630,3.301487732909642e-05,1.0042547923157972,Active
A4000557,16,484630,3.301487732909642e-05,1.0042878071931263,Active
L316984,16,484630,3.301487732909642e-05,1.0043208220704554,Active
A1000866,16,484630,3.301487732909642e-05,1.0043538369477845,Active
L208464,16,484630,3.301487732909642e-05,1.0043868518251136,Active
EB1865-291,16,484630,3.301487732909642e-05,1.0044198667024427,Active
B743-95,16,484630,3.301487732909642e-05,1.0044528815797718,Active
A2000705,16,484630,3.301487732909642e-05,1.0044858964571008,Unavailable
A2000641,16,484630,3.301487732909642e-05,1.00451891133443,Active
B622-56,16,484630,3.301487732909642e-05,1.004551926211759,Unavailable
A2000110,16,484630,3.301487732909642e-05,1.0045849410890881,Unavailable
T505-560,16,484630,3.301487732909642e-05,1.0046179559664172,Active
B857-56W1,16,484630,3.301487732909642e-05,1.0046509708437463,Unavailable
B857-58W1,16,484630,3.301487732909642e-05,1.0046839857210754,Unavailable
B694-82W1,16,484630,3.301487732909642e-05,1.0047170005984045,Disco
B480-78,16,484630,3.301487732909642e-05,1.0047500154757336,Unavailable
M14031W2,16,484630,3.301487732909642e-05,1.0047830303530627,Active
M14231W2,16,484630,3.301487732909642e-05,1.0048160452303918,Active
T669-4,16,484630,3.301487732909642e-05,1.004849060107721,Active
D616-15,16,484630,3.301487732909642e-05,1.00488207498505,New
R407292,16,484630,3.301487732909642e-05,1.004915089862379,Active
M12331W2,16,484630,3.301487732909642e-05,1.0049481047397082,Active
A1001046,16,484630,3.301487732909642e-05,1.0049811196170373,Active
L430824,16,484630,3.301487732909642e-05,1.0050141344943664,Active
L204454,16,484630,3.301487732909642e-05,1.0050471493716955,Unavailable
A1001074,16,484630,3.301487732909642e-05,1.0050801642490246,Unavailable
A1001091,16,484630,3.301487732909642e-05,1.0051131791263537,Active
L207564,16,484630,3.301487732909642e-05,1.0051461940036828,Active
A1001047,16,484630,3.301487732909642e-05,1.0051792088810119,Unavailable
L235854,16,484630,3.301487732909642e-05,1.005212223758341,Active
L430854,16,484630,3.301487732909642e-05,1.00524523863567,Active
EB3392-291,15,484630,3.09514474960279e-05,1.0052761900831662,Active
D841-60,15,484630,3.09514474960279e-05,1.0053071415306623,Unavailable
D596-09,15,484630,3.09514474960279e-05,1.0053380929781583,Active
R407761,15,484630,3.09514474960279e-05,1.0053690444256544,Active
B602-94S,15,484630,3.09514474960279e-05,1.0053999958731505,Active
B386-92,15,484630,3.09514474960279e-05,1.0054309473206466,Active
B985-82,15,484630,3.09514474960279e-05,1.0054618987681427,New
T173-13,15,484630,3.09514474960279e-05,1.0054928502156388,Active
A2000729,15,484630,3.09514474960279e-05,1.005523801663135,Unavailable
R407571,15,484630,3.09514474960279e-05,1.005554753110631,Active
R407861,15,484630,3.09514474960279e-05,1.0055857045581271,Active
T5822-1,15,484630,3.09514474960279e-05,1.0056166560056232,Disco
B743-76W1,15,484630,3.09514474960279e-05,1.0056476074531193,Active
B778-92W9,15,484630,3.09514474960279e-05,1.0056785589006154,Disco
M13641US,15,484630,3.09514474960279e-05,1.0057095103481115,Active
M60X42W2,15,484630,3.09514474960279e-05,1.0057404617956076,Active
A2000809,15,484630,3.09514474960279e-05,1.0057714132431037,Active
M88906,15,484630,3.09514474960279e-05,1.0058023646905998,New
A4000628,15,484630,3.09514474960279e-05,1.005833316138096,Unavailable
B985-97W1,15,484630,3.09514474960279e-05,1.005864267585592,Active
D592-09,14,484630,2.888801766295937e-05,1.0058931556032549,New
B685-56S,14,484630,2.888801766295937e-05,1.0059220436209177,Active
B944-54,14,484630,2.888801766295937e-05,1.0059509316385806,Active
B687-54S,14,484630,2.888801766295937e-05,1.0059798196562435,Active
P008-827,14,484630,2.888801766295937e-05,1.0060087076739064,Active
B787-54,14,484630,2.888801766295937e-05,1.0060375956915693,Active
A4000573,14,484630,2.888801766295937e-05,1.0060664837092321,Active
B751-36,14,484630,2.888801766295937e-05,1.006095371726895,Disco
B751-93,14,484630,2.888801766295937e-05,1.0061242597445579,Disco
A4000611,14,484630,2.888801766295937e-05,1.0061531477622208,Unavailable
T5822-2,14,484630,2.888801766295937e-05,1.0061820357798836,Disco
M20641US,14,484630,2.888801766295937e-05,1.0062109237975465,Active
D606-01,14,484630,2.888801766295937e-05,1.0062398118152094,Disco
B694-97W1,14,484630,2.888801766295937e-05,1.0062686998328723,Disco
A4000574,14,484630,2.888801766295937e-05,1.0062975878505351,Unavailable
B743-78W1,14,484630,2.888801766295937e-05,1.006326475868198,Active
B985-93W9,14,484630,2.888801766295937e-05,1.0063553638858609,Active
M1X1142,14,484630,2.888801766295937e-05,1.0063842519035238,Active
M1X1242,14,484630,2.888801766295937e-05,1.0064131399211866,Active
D602-32,14,484630,2.888801766295937e-05,1.0064420279388495,Active
R407282,14,484630,2.888801766295937e-05,1.0064709159565124,Active
A4000575,14,484630,2.888801766295937e-05,1.0064998039741753,Active
B2614-31W1,14,484630,2.888801766295937e-05,1.0065286919918381,Active
100-18,14,484630,2.888801766295937e-05,1.006557580009501,Active
R407310,14,484630,2.888801766295937e-05,1.006586468027164,Active
B687-56W1,14,484630,2.888801766295937e-05,1.0066153560448268,Active
B687-58W1,14,484630,2.888801766295937e-05,1.0066442440624896,Active
B687-97W1,14,484630,2.888801766295937e-05,1.0066731320801525,Active
R406311,14,484630,2.888801766295937e-05,1.0067020200978154,Active
L235934,14,484630,2.888801766295937e-05,1.0067309081154783,Active
B777-158,13,484630,2.6824587829890845e-05,1.0067577327033082,Active
B685-186,13,484630,2.6824587829890845e-05,1.006784557291138,Active
P610-701,13,484630,2.6824587829890845e-05,1.006811381878968,New
P428-821,13,484630,2.6824587829890845e-05,1.0068382064667978,Active
B857-51,13,484630,2.6824587829890845e-05,1.0068650310546277,Unavailable
B751-57,13,484630,2.6824587829890845e-05,1.0068918556424575,Disco
W985-78,13,484630,2.6824587829890845e-05,1.0069186802302874,Active
A1001048,13,484630,2.6824587829890845e-05,1.0069455048181173,Unavailable
B5702-97,13,484630,2.6824587829890845e-05,1.0069723294059472,Active
L431584,13,484630,2.6824587829890845e-05,1.006999153993777,Unavailable
A4000591,13,484630,2.6824587829890845e-05,1.007025978581607,Unavailable
A4000609,13,484630,2.6824587829890845e-05,1.0070528031694368,Active
A2000725,13,484630,2.6824587829890845e-05,1.0070796277572667,Unavailable
A2000726,13,484630,2.6824587829890845e-05,1.0071064523450965,Unavailable
A2000727,13,484630,2.6824587829890845e-05,1.0071332769329264,Unavailable
A2000730,13,484630,2.6824587829890845e-05,1.0071601015207563,Unavailable
B947-167,13,484630,2.6824587829890845e-05,1.0071869261085862,Active
L725119,13,484630,2.6824587829890845e-05,1.007213750696416,Active
M30441W2,13,484630,2.6824587829890845e-05,1.007240575284246,Active
B2617-31W1,13,484630,2.6824587829890845e-05,1.0072673998720758,Active
P801-854,13,484630,2.6824587829890845e-05,1.0072942244599057,Active
P801-877,13,484630,2.6824587829890845e-05,1.0073210490477356,Active
M5X132,13,484630,2.6824587829890845e-05,1.0073478736355654,Active
T643-8,13,484630,2.6824587829890845e-05,1.0073746982233953,Active
A1001113,13,484630,2.6824587829890845e-05,1.0074015228112252,Active
A2000427,13,484630,2.6824587829890845e-05,1.007428347399055,Active
T438-4,13,484630,2.6824587829890845e-05,1.007455171986885,Active
M30141W2,13,484630,2.6824587829890845e-05,1.0074819965747148,Active
L429014,13,484630,2.6824587829890845e-05,1.0075088211625447,Active
A8010422,13,484630,2.6824587829890845e-05,1.0075356457503746,Active
A2000717,13,484630,2.6824587829890845e-05,1.0075624703382045,Active
B777-157,12,484630,2.4761157996822316e-05,1.0075872314962013,Active
D594-09,12,484630,2.4761157996822316e-05,1.0076119926541982,Active
B680-52S,12,484630,2.4761157996822316e-05,1.007636753812195,Active
D501-02,12,484630,2.4761157996822316e-05,1.007661514970192,Active
P428-706,12,484630,2.4761157996822316e-05,1.0076862761281888,Active
T647-4,12,484630,2.4761157996822316e-05,1.0077110372861857,Unavailable
R407312,12,484630,2.4761157996822316e-05,1.0077357984441826,Active
EB9630-95,12,484630,2.4761157996822316e-05,1.0077605596021795,Active
A1001088,12,484630,2.4761157996822316e-05,1.0077853207601764,Active
B481-197,12,484630,2.4761157996822316e-05,1.0078100819181732,Unavailable
B5705-97,12,484630,2.4761157996822316e-05,1.00783484307617,Active
B771-194,12,484630,2.4761157996822316e-05,1.007859604234167,Active
A2000693,12,484630,2.4761157996822316e-05,1.0078843653921639,Active
B947-164,12,484630,2.4761157996822316e-05,1.0079091265501607,Active
T567-2,12,484630,2.4761157996822316e-05,1.0079338877081576,Unavailable
A4000682,12,484630,2.4761157996822316e-05,1.0079586488661545,Active
D787-35,12,484630,2.4761157996822316e-05,1.0079834100241514,Disco
A3000321,12,484630,2.4761157996822316e-05,1.0080081711821482,Active
A4000673,12,484630,2.4761157996822316e-05,1.0080329323401451,Unavailable
EW0446-124,12,484630,2.4761157996822316e-05,1.008057693498142,Active
M12641US,12,484630,2.4761157996822316e-05,1.0080824546561389,Active
B954-97W1,12,484630,2.4761157996822316e-05,1.0081072158141358,Active
M00404W2,12,484630,2.4761157996822316e-05,1.0081319769721326,Active
A3000749,12,484630,2.4761157996822316e-05,1.0081567381301295,Active
D822-60,12,484630,2.4761157996822316e-05,1.0081814992881264,Active
B954-76W1,12,484630,2.4761157996822316e-05,1.0082062604461233,Active
B954-78W1,12,484630,2.4761157996822316e-05,1.0082310216041201,Active
A1001086,12,484630,2.4761157996822316e-05,1.008255782762117,Active
B680-56W1,12,484630,2.4761157996822316e-05,1.008280543920114,Active
B680-58W1,12,484630,2.4761157996822316e-05,1.0083053050781108,Active
R407522,12,484630,2.4761157996822316e-05,1.0083300662361077,Active
L235861,12,484630,2.4761157996822316e-05,1.0083548273941045,Active
R408370,12,484630,2.4761157996822316e-05,1.0083795885521014,New
A2000850,12,484630,2.4761157996822316e-05,1.0084043497100983,Active
T671-6,12,484630,2.4761157996822316e-05,1.0084291108680952,Unavailable
M5X142,12,484630,2.4761157996822316e-05,1.008453872026092,Active
M33041W2,12,484630,2.4761157996822316e-05,1.008478633184089,New
B685-84S,11,484630,2.269772816375379e-05,1.0085013309122526,Active
D841-55,11,484630,2.269772816375379e-05,1.0085240286404162,Active
D841-00,11,484630,2.269772816375379e-05,1.00854672636858,Unavailable
A3000811,11,484630,2.269772816375379e-05,1.0085694240967435,Active
B895-56,11,484630,2.269772816375379e-05,1.0085921218249072,Unavailable
B751-56,11,484630,2.269772816375379e-05,1.0086148195530709,Disco
B751-58,11,484630,2.269772816375379e-05,1.0086375172812345,Disco
R407561,11,484630,2.269772816375379e-05,1.0086602150093982,Active
B779-94,11,484630,2.269772816375379e-05,1.0086829127375618,Active
B954-73,11,484630,2.269772816375379e-05,1.0087056104657255,Active
B954-79,11,484630,2.269772816375379e-05,1.0087283081938891,Active
B954-95,11,484630,2.269772816375379e-05,1.0087510059220528,Active
P211-130,11,484630,2.269772816375379e-05,1.0087737036502165,Active
P228-124,11,484630,2.269772816375379e-05,1.0087964013783801,Active
D589-35,11,484630,2.269772816375379e-05,1.0088190991065438,Unavailable
B947-161,11,484630,2.269772816375379e-05,1.0088417968347074,Active
EB9630-89,11,484630,2.269772816375379e-05,1.008864494562871,Active
R407841,11,484630,2.269772816375379e-05,1.0088871922910347,Active
B2617-36,11,484630,2.269772816375379e-05,1.0089098900191984,Active
B480-46,11,484630,2.269772816375379e-05,1.008932587747362,Unavailable
M20431W2,11,484630,2.269772816375379e-05,1.0089552854755257,Active
B779-56W1,11,484630,2.269772816375379e-05,1.0089779832036894,Active
B779-58W1,11,484630,2.269772816375379e-05,1.009000680931853,Active
B697-56W1,11,484630,2.269772816375379e-05,1.0090233786600167,Active
R406760,11,484630,2.269772816375379e-05,1.0090460763881803,Active
M14041US,11,484630,2.269772816375379e-05,1.009068774116344,Active
B401-81W1,11,484630,2.269772816375379e-05,1.0090914718445076,Active
T5823-22,11,484630,2.269772816375379e-05,1.0091141695726713,Active
R407300,11,484630,2.269772816375379e-05,1.009136867300835,Active
B680-97W1,11,484630,2.269772816375379e-05,1.0091595650289986,Active
M20241W2,11,484630,2.269772816375379e-05,1.0091822627571623,Active
A1001103,11,484630,2.269772816375379e-05,1.009204960485326,Active
L235844,11,484630,2.269772816375379e-05,1.0092276582134896,Active
A2000785,11,484630,2.269772816375379e-05,1.0092503559416532,Active
A2000840,11,484630,2.269772816375379e-05,1.009273053669817,Active
A4000606,11,484630,2.269772816375379e-05,1.0092957513979806,Unavailable
L235921,11,484630,2.269772816375379e-05,1.0093184491261442,Active
R407960,11,484630,2.269772816375379e-05,1.0093411468543079,New
B985-56W1,11,484630,2.269772816375379e-05,1.0093638445824715,Active
B985-58W1,11,484630,2.269772816375379e-05,1.0093865423106352,Active
B764-97W1,11,484630,2.269772816375379e-05,1.0094092400387988,Active
D401-13,10,484630,2.0634298330685265e-05,1.0094298743371295,Active
P428-838,10,484630,2.0634298330685265e-05,1.0094505086354602,Active
A2000697,10,484630,2.0634298330685265e-05,1.0094711429337908,Active
A4000707,10,484630,2.0634298330685265e-05,1.0094917772321215,Active
M41141US,10,484630,2.0634298330685265e-05,1.0095124115304521,Active
H742-01A,10,484630,2.0634298330685265e-05,1.0095330458287828,Active
EB9630-261,10,484630,2.0634298330685265e-05,1.0095536801271134,Active
B954-94,10,484630,2.0634298330685265e-05,1.009574314425444,New
EB1865-155,10,484630,2.0634298330685265e-05,1.0095949487237748,Active
B743-94,10,484630,2.0634298330685265e-05,1.0096155830221054,Active
B821-91,10,484630,2.0634298330685265e-05,1.009636217320436,Unavailable
B824-94,10,484630,2.0634298330685265e-05,1.0096568516187667,Active
A2000661,10,484630,2.0634298330685265e-05,1.0096774859170974,Active
A2000720,10,484630,2.0634298330685265e-05,1.009698120215428,Unavailable
A2000721,10,484630,2.0634298330685265e-05,1.0097187545137587,Unavailable
R407661,10,484630,2.0634298330685265e-05,1.0097393888120894,Active
A4000709,10,484630,2.0634298330685265e-05,1.00976002311042,Active
L430894,10,484630,2.0634298330685265e-05,1.0097806574087507,Unavailable
M44005,10,484630,2.0634298330685265e-05,1.0098012917070813,Active
M00503,10,484630,2.0634298330685265e-05,1.009821926005412,Active
B612-97,10,484630,2.0634298330685265e-05,1.0098425603037426,Unavailable
D5170-25,10,484630,2.0634298330685265e-05,1.0098631946020733,Disco
D5170-60,10,484630,2.0634298330685265e-05,1.009883828900404,Disco
T643-6,10,484630,2.0634298330685265e-05,1.0099044631987346,Active
B751-93W9,10,484630,2.0634298330685265e-05,1.0099250974970653,Disco
A1000916,10,484630,2.0634298330685265e-05,1.009945731795396,Disco
A3000693,10,484630,2.0634298330685265e-05,1.0099663660937266,Active
L200204,10,484630,2.0634298330685265e-05,1.0099870003920572,Active
T734-3,10,484630,2.0634298330685265e-05,1.010007634690388,Unavailable
R408202,10,484630,2.0634298330685265e-05,1.0100282689887186,New
R407982,10,484630,2.0634298330685265e-05,1.0100489032870492,New
R407532,10,484630,2.0634298330685265e-05,1.0100695375853799,Active
R408201,10,484630,2.0634298330685265e-05,1.0100901718837105,New
R407980,10,484630,2.0634298330685265e-05,1.0101108061820412,New
P701-776,10,484630,2.0634298330685265e-05,1.0101314404803718,Active
B680-94,9,484630,1.857086849761674e-05,1.0101500113488695,Active
T466-9,9,484630,1.857086849761674e-05,1.0101685822173672,Disco
T155-13,9,484630,1.857086849761674e-05,1.0101871530858648,Active
B751-46,9,484630,1.857086849761674e-05,1.0102057239543625,Disco
B795-36,9,484630,1.857086849761674e-05,1.0102242948228601,Unavailable
B753-94,9,484630,1.857086849761674e-05,1.0102428656913578,Active
P587-821,9,484630,1.857086849761674e-05,1.0102614365598555,Active
B743-194,9,484630,1.857086849761674e-05,1.010280007428353,Active
A4000696,9,484630,1.857086849761674e-05,1.0102985782968508,Active
B618-31,9,484630,1.857086849761674e-05,1.0103171491653484,Disco
M49641US,9,484630,1.857086849761674e-05,1.010335720033846,Active
P510-706,9,484630,1.857086849761674e-05,1.0103542909023437,New
