Sequence,Item Number,Actual Qty,Unavailable Qty,Status,Warehouse,Location Id,Type,Fifo Date,Expiration Date,Reserved For,Lot Number,Inspection Code,Serial Number,Type1,Put Away Location,Owner Id,Pod Status
0,A4000597,1,0,A,335,S104,S,46098,1,,,,,0013753-00:01,,,
0,A4000598,7,0,A,335,A3020HJ1,I,45979,1,,,,,STORAGE,,,
0,A4000598,19,0,A,335,A3020HP1,I,46016,1,,,,,STORAGE,,,
0,A4000598,15,0,A,335,A3020KU1,I,46097,1,,,,,STORAGE,,,
0,A4000598,1,0,A,335,A3020KV1,I,46105,1,,,,,STORAGE,,,
0,A4000599,9,0,A,335,A3020CZ1,I,45953,1,,,,,STORAGE,,,
0,A4000599,24,0,A,335,A3020FL1,I,46105,1,,,,,STORAGE,,,
0,A4000599,8,0,A,335,A3020HK1,I,46115,1,,,,,STORAGE,,,
0,A4000599,16,0,A,335,A3020JD1,I,46115,1,,,,,STORAGE,,,
0,A4000599,1,0,A,335,A3020KP1,I,46115,1,,,,,STORAGE,,,
0,A4000599,16,0,A,335,A3020MC1,I,46115,1,,,,,STORAGE,,,
0,A4000599,7,0,A,335,A3020MD1,I,46105,1,,,,,STORAGE,,,
0,A4000599,1,0,A,335,S098,S,46115,1,,,,,0015516-00:01,,,
0,A4000600,48,0,A,335,A3012DZ5,I,46061,1,,,,,STORAGE,,,
0,A4000600,16,0,A,335,A3014DL3,I,46058,1,,,,,STORAGE,,,
0,A4000600,16,0,A,335,A3014DY5,I,46061,1,,,,,STORAGE,,,
0,A4000600,16,0,A,335,A3014FB4,I,46058,1,,,,,STORAGE,,,
0,A4000600,16,0,A,335,A3014MF4,I,46058,1,,,,,STORAGE,,,
0,A4000600,16,0,A,335,A3014MN3,I,46061,1,,,,,STORAGE,,,
0,A4000600,8,0,A,335,A3016DD1,P,46058,1,,,,,STORAGE,,,
0,A4000605,80,0,A,335,A3011CF2,I,46116,1,,,,,STORAGE,,,
0,A4000605,40,0,A,335,A3012JV5,I,46116,1,,,,,STORAGE,,,
0,A4000605,60,0,A,335,A3012MA3,I,46116,1,,,,,STORAGE,,,
0,A4000605,60,0,A,335,A3013DX5,I,46116,1,,,,,STORAGE,,,
0,A4000605,60,0,A,335,A3013ML2,I,46116,1,,,,,STORAGE,,,
0,A4000605,20,0,A,335,A3014CR2,I,46116,1,,,,,STORAGE,,,
0,A4000605,15,0,A,335,A3014FJ2,I,46116,1,,,,,STORAGE,,,
0,A4000605,20,0,A,335,A3014KN3,I,46116,1,,,,,STORAGE,,,
0,A4000605,2,0,A,335,A3016CP3,I,46116,1,,,,,STORAGE,,,
0,A4000606,20,0,A,335,A3011MM2,X,45707,1,,,,,STORAGE,,,
0,A4000606,48,0,A,335,A3012HX2,I,45918,1,,,,,STORAGE,,,
0,A4000606,15,0,A,335,A3014CE1,P,45907,1,,,,,STORAGE,,,
0,A4000607,64,0,A,335,A3011EB2,I,46059,1,,,,,STORAGE,,,
0,A4000607,64,0,A,335,A3011ED3,I,46082,1,,,,,STORAGE,,,
0,A4000607,64,0,A,335,A3011GB3,I,46094,1,,,,,STORAGE,,,
0,A4000607,64,0,A,335,A3013LP4,I,46094,1,,,,,STORAGE,,,
0,A4000607,6,0,A,335,A3014FA1,P,46059,1,,,,,STORAGE,,,
0,A4000607,16,0,A,335,A3016HS5,I,46059,1,,,,,STORAGE,,,
0,A4000607,16,0,A,335,A3016HT5,I,46059,1,,,,,STORAGE,,,
0,A4000607,2,0,A,335,EX001AA1,Z,45911,1,,,,,STORAGE,,,
0,A4000610,6,0,A,335,A3017GR3,I,46059,1,,,,,STORAGE,,,
0,A4000611,18,0,A,335,A3014CG2,I,46059,1,,,,,STORAGE,,,
0,A4000611,18,0,A,335,A3016GW2,I,46116,1,,,,,STORAGE,,,
0,A4000612,60,0,A,335,A3011GC5,I,45881,1,,,,,STORAGE,,,
0,A4000612,75,0,A,335,A3012DE1,P,45879,1,,,,,STORAGE,,,
0,A4000616,94,0,A,335,A3011DZ1,P,45843,1,,,,,STORAGE,,,
0,A4000616,32,0,A,335,A3014HM2,I,45972,1,,,,,STORAGE,,,
0,A4000616,32,0,A,335,A3016HX2,I,45978,1,,,,,STORAGE,,,
0,A4000618,46,0,A,335,A3012GP1,P,46083,1,,,,,STORAGE,,,
0,A4000623,24,0,A,335,A3012CH2,I,46114,1,,,,,STORAGE,,,
0,A4000623,26,0,A,335,A3012CN1,P,45843,1,,,,,STORAGE,,,
0,A4000623,24,0,A,335,A3012DW3,I,46114,1,,,,,STORAGE,,,
0,A4000623,24,0,A,335,A3012FB5,I,46114,1,,,,,STORAGE,,,
0,A4000623,24,0,A,335,A3012FM4,I,46114,1,,,,,STORAGE,,,
0,A4000623,32,0,A,335,A3013CG3,I,46084,1,,,,,STORAGE,,,
0,A4000623,32,0,A,335,A3013CK2,I,46084,1,,,,,STORAGE,,,
0,A4000623,32,0,A,335,A3013CP2,I,46084,1,,,,,STORAGE,,,
0,A4000623,32,0,A,335,A3013EF3,I,46084,1,,,,,STORAGE,,,
0,A4000623,32,0,A,335,A3013EN5,I,46114,1,,,,,STORAGE,,,
0,A4000623,8,0,A,335,A3017CQ3,I,46114,1,,,,,STORAGE,,,
0,A4000623,6,0,A,335,A3017EB2,I,46114,1,,,,,STORAGE,,,
0,A4000623,8,0,A,335,A3017QR2,I,46114,1,,,,,STORAGE,,,
0,A4000623,1,0,A,335,NG001CK3,Z,46087,1,,,,,STORAGE,,,
0,A4000624,24,0,A,335,A3013FL4,I,46063,1,,,,,STORAGE,,,
0,A4000624,8,0,A,335,A3017ED4,I,46116,1,,,,,STORAGE,,,
0,A4000624,8,0,A,335,A3017ES2,I,46116,1,,,,,STORAGE,,,
0,A4000624,5,0,A,335,A3017MA5,I,46116,1,,,,,STORAGE,,,
0,A4000624,8,0,A,335,A3017QF1,P,46024,1,,,,,STORAGE,,,
0,A4000625,96,0,A,335,A3013MA3,I,46042,1,,,,,STORAGE,,,
0,A4000625,24,0,A,335,A3014EE1,P,46042,1,,,,,STORAGE,,,
0,A4000625,19,0,A,335,A3014FG2,I,46081,1,,,,,STORAGE,,,
0,A4000625,48,0,A,335,A3014MD2,I,46081,1,,,,,STORAGE,,,
0,A4000625,48,0,A,335,A3016KS2,I,46081,1,,,,,STORAGE,,,
0,A4000625,6,0,A,335,A3016MP4,I,46042,1,,,,,STORAGE,113A3013MA3,,
0,A4000627,80,0,A,335,A3011CG3,I,46059,1,,,,,STORAGE,,,
0,A4000627,80,0,A,335,A3011CV2,I,46059,1,,,,,STORAGE,,,
0,A4000627,60,0,A,335,A3012HL5,I,46094,1,,,,,STORAGE,,,
0,A4000627,52,0,A,335,A3012MJ1,P,46094,1,,,,,STORAGE,,,
0,A4000628,23,0,A,335,A3016CZ1,P,45913,1,,,,,STORAGE,,,
0,A4000630,12,0,A,335,A3014KL3,I,46116,1,,,,,STORAGE,,,
0,A4000630,1,0,A,335,A3016MP3,I,46081,1,,,,,STORAGE,,,
0,A4000631,10,0,A,335,A3017CD2,I,46056,1,,,,,STORAGE,,,
0,A4000633,24,0,A,335,A3014DG2,I,46084,1,,,,,STORAGE,,,
0,A4000633,32,0,A,335,A3014HA4,I,46063,1,,,,,STORAGE,,,
0,A4000633,27,0,A,335,A3014HC4,I,46063,1,,,,,STORAGE,,,
0,A4000633,5,0,A,335,A3014LF1,P,46084,1,,,,,STORAGE,,,
0,A4000633,24,0,A,335,A3014MK2,I,46056,1,,,,,STORAGE,,,
0,A4000633,12,0,A,335,S100,S,46084,1,,,,,0017107-00:01,,,
0,A4000636,6,0,A,335,A3014FB2,I,46107,1,,,,,STORAGE,,,
0,A4000644,44,0,A,335,A3019EH1,I,46024,1,,,,,STORAGE,,,
0,A4000644,42,0,A,335,A3019QV1,I,45969,1,,,,,STORAGE,,,
0,A4000646,7,0,A,335,A3017EY1,P,45933,1,,,,,STORAGE,,,
0,A4000647,3,0,A,335,A3014HU4,I,46049,1,,,,,STORAGE,,,
0,A4000648,64,0,A,335,A3012FR5,I,46061,1,,,,,STORAGE,,,
0,A4000649,4,0,A,335,A3020EX1,I,46091,1,,,,,STORAGE,,,
0,A4000654,36,0,A,335,A3011CN4,I,46116,1,,,,,STORAGE,,,
0,A4000654,36,0,A,335,A3012CG4,I,45971,1,,,,,STORAGE,,,
0,A4000654,36,0,A,335,A3012CL2,I,45954,1,,,,,STORAGE,,,
0,A4000654,20,0,A,335,A3013DR1,P,45840,1,,,,,STORAGE,,,
0,A4000654,36,0,A,335,A3013EB3,I,45971,1,,,,,STORAGE,,,
0,A4000654,36,0,A,335,A3013EG5,I,45971,1,,,,,STORAGE,,,
0,A4000654,24,0,A,335,A3013FC2,I,46116,1,,,,,STORAGE,,,
0,A4000654,24,0,A,335,A3013HN4,I,46116,1,,,,,STORAGE,,,
0,A4000654,12,0,A,335,A3015HY4,I,46116,1,,,,,STORAGE,,,
0,A4000654,8,0,A,335,A3015KC2,I,46116,1,,,,,STORAGE,,,
0,A4000654,1,0,A,335,EX001AA1,Z,45971,1,,,,,STORAGE,113A3013DR1,,
0,A4000654,1,0,A,335,EX001AA2,Z,45971,1,,,,,STORAGE,,,
0,A4000659,1,0,A,335,A3015DA1,X,45826,1,,,,,STORAGE,,,
0,A4000659,1,0,A,335,NG001CG3,Z,45826,1,,,,,STORAGE,,,
0,A4000660,30,0,A,335,A3019JV1,I,46115,1,,,,,STORAGE,,,
0,A4000660,35,0,A,335,A3019QE1,I,46116,1,,,,,STORAGE,,,
0,A4000660,41,0,A,335,A3019RM1,I,46115,1,,,,,STORAGE,,,
0,A4000660,20,0,A,335,A3020DS1,X,46059,1,,,,,STORAGE,,,
0,A4000661,4,0,A,335,A3016FH4,I,46052,1,,,,,STORAGE,,,
0,A4000664,24,0,A,335,A3011CW5,I,46101,1,,,,,STORAGE,,,
0,A4000664,24,0,A,335,A3011ET5,I,46101,1,,,,,STORAGE,,,
0,A4000664,24,0,A,335,A3011GC2,I,46101,1,,,,,STORAGE,,,
0,A4000664,24,0,A,335,A3011JR5,I,46059,1,,,,,STORAGE,,,
0,A4000664,24,0,A,335,A3012CV3,I,46101,1,,,,,STORAGE,,,
0,A4000664,18,0,A,335,A3012DX5,I,46101,1,,,,,STORAGE,,,
0,A4000664,2,0,A,335,A3016GD1,P,46047,1,,,,,STORAGE,,,
0,A4000664,6,0,A,335,A3016KW2,I,46101,1,,,,,STORAGE,,,
0,A4000665,36,0,A,335,A3019EV1,I,46084,1,,,,,STORAGE,,,
0,A4000665,50,0,A,335,A3019FZ1,I,45906,1,,,,,STORAGE,,,
0,A4000665,30,0,A,335,A3019GE1,I,46053,1,,,,,STORAGE,,,
0,A4000665,50,0,A,335,A3019MD1,I,46084,1,,,,,STORAGE,,,
0,A4000665,113,0,A,335,A3061CL1,I,46053,1,,,,,STORAGE,,,
0,A4000665,1,0,A,335,A3061CY1,I,46053,1,,,,,STORAGE,,,
0,A4000670,17,0,A,335,A3012LD1,I,45869,1,,,,,STORAGE,,,
0,A4000670,24,0,A,335,A3013CZ3,I,45905,1,,,,,STORAGE,,,
0,A4000670,24,0,A,335,A3013EB5,I,45869,1,,,,,STORAGE,,,
0,A4000670,24,0,A,335,A3013EC4,I,45940,1,,,,,STORAGE,,,
0,A4000670,24,0,A,335,A3013ED4,I,45881,1,,,,,STORAGE,,,
0,A4000670,24,0,A,335,A3013EE2,I,45881,1,,,,,STORAGE,,,
0,A4000670,24,0,A,335,A3013EK4,I,45896,1,,,,,STORAGE,,,
0,A4000670,24,0,A,335,A3013JT2,I,45940,1,,,,,STORAGE,,,
0,A4000670,16,0,A,335,A3013KA5,I,45970,1,,,,,STORAGE,,,
0,A4000670,16,0,A,335,A3013KB5,I,45970,1,,,,,STORAGE,,,
0,A4000670,16,0,A,335,A3013KR4,I,45896,1,,,,,STORAGE,,,
0,A4000670,16,0,A,335,A3013MD2,I,45940,1,,,,,STORAGE,,,
0,A4000670,9,0,A,335,A3017HU3,I,45970,1,,,,,STORAGE,,,
0,A4000670,8,0,A,335,A3017MK5,I,45970,1,,,,,STORAGE,,,
0,A4000670,8,0,A,335,A3017MM5,I,45970,1,,,,,STORAGE,,,
0,A4000670,8,0,A,335,A3017MQ3,I,45912,1,,,,,STORAGE,,,
0,A4000670,8,0,A,335,A3017MV5,I,45970,1,,,,,STORAGE,,,
0,A4000670,8,0,A,335,A3017PF5,I,45912,1,,,,,STORAGE,,,
0,A4000670,8,0,A,335,A3017PN2,I,45912,1,,,,,STORAGE,,,
0,A4000670,8,0,A,335,A3017PX4,I,45970,1,,,,,STORAGE,,,
0,A4000671,64,0,A,335,A3011CD3,I,45912,1,,,,,STORAGE,,,
0,A4000671,64,0,A,335,A3011GL4,I,45933,1,,,,,STORAGE,,,
0,A4000671,52,0,A,335,A3013EV1,I,45881,1,,,,,STORAGE,,,
0,A4000671,5,0,A,335,A3014EX3,I,45970,1,,,,,STORAGE,,,
0,A4000671,16,0,A,335,A3016DV2,I,45905,1,,,,,STORAGE,,,
0,A4000671,16,0,A,335,A3016GX5,I,45940,1,,,,,STORAGE,,,
0,A4000671,16,0,A,335,A3016HR2,I,45912,1,,,,,STORAGE,,,
0,A4000671,16,0,A,335,A3016JC3,I,45940,1,,,,,STORAGE,,,
0,A4000672,13,0,A,335,A3012CY1,P,46013,1,,,,,STORAGE,,,
0,A4000672,18,0,A,335,A3012ED2,I,46013,1,,,,,STORAGE,,,
0,A4000672,6,0,A,335,A3012HD5,I,46102,1,,,,,STORAGE,,,
0,A4000672,12,0,A,335,A3012JP2,I,46102,1,,,,,STORAGE,,,
0,A4000672,6,0,A,335,A3015HV5,I,46102,1,,,,,STORAGE,,,
0,A4000673,4,0,A,335,A3020JZ1,X,45604,1,,,,,STORAGE,,,
0,A4000676,10,0,A,335,A3020KC1,I,46104,1,,,,,STORAGE,,,
0,A4000676,4,0,A,335,A3020KR1,I,46032,1,,,,,STORAGE,,,
0,A4000677,28,0,A,335,A3019NR1,I,46088,1,,,,,STORAGE,,,
0,A4000677,1,0,A,335,NG001CG3,Z,45938,1,,,,,STORAGE,,,
0,A4000678,12,0,A,335,A3012CR2,I,46047,1,,,,,STORAGE,,,
0,A4000678,12,0,A,335,A3012JK4,I,46047,1,,,,,STORAGE,,,
0,A4000678,5,0,A,335,A3012KN1,P,45904,1,,,,,STORAGE,,,
0,A4000678,4,0,A,335,A3017KN4,I,45904,1,,,,,STORAGE,,,
0,A4000678,4,0,A,335,A3017KW4,I,45904,1,,,,,STORAGE,,,
0,A4000679,8,0,A,335,A3013DP3,I,46037,1,,,,,STORAGE,,,
0,A4000679,12,0,A,335,A3013EJ2,I,46062,1,,,,,STORAGE,,,
0,A4000679,12,0,A,335,A3013EK3,I,46062,1,,,,,STORAGE,,,
0,A4000679,12,0,A,335,A3013EP4,I,46038,1,,,,,STORAGE,,,
0,A4000679,8,0,A,335,A3013FM2,I,46062,1,,,,,STORAGE,,,
0,A4000679,12,0,A,335,A3013GD4,I,46062,1,,,,,STORAGE,,,
0,A4000679,12,0,A,335,A3013GJ5,I,45968,1,,,,,STORAGE,,,
0,A4000679,12,0,A,335,A3013GX5,I,45968,1,,,,,STORAGE,,,
0,A4000679,8,0,A,335,A3013HQ5,I,46038,1,,,,,STORAGE,,,
0,A4000679,12,0,A,335,A3013JR3,I,46055,1,,,,,STORAGE,,,
0,A4000679,8,0,A,335,A3013KP2,I,46055,1,,,,,STORAGE,,,
0,A4000679,8,0,A,335,A3013KU3,I,46055,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017FL5,I,46037,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017FP3,I,46096,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017FQ3,I,46038,1,,,,,STORAGE,,,
0,A4000679,2,0,A,335,A3017FU2,I,46062,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017FV4,I,46037,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017FW5,I,46096,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017FZ3,I,46096,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017FZ5,I,46096,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017HC5,I,46096,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017HJ5,I,46037,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017HN2,I,46096,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017HW3,I,46096,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017HX2,I,46037,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017KN3,I,46096,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017PM4,I,46007,1,,,,,STORAGE,,,
0,A4000679,1,0,A,335,A3017RF1,P,46096,1,,,,,STORAGE,,,
0,A4000679,4,0,A,335,A3017RF3,I,46096,1,,,,,STORAGE,,,
0,A4000680,32,0,A,335,A3011EN2,I,46042,1,,,,,STORAGE,,,
0,A4000680,24,0,A,335,A3013FS4,I,46100,1,,,,,STORAGE,,,
0,A4000680,24,0,A,335,A3013HJ2,I,46085,1,,,,,STORAGE,,,
0,A4000680,24,0,A,335,A3013HM3,I,46100,1,,,,,STORAGE,,,
0,A4000680,24,0,A,335,A3013HN2,I,46085,1,,,,,STORAGE,,,
0,A4000680,24,0,A,335,A3013HT3,I,46100,1,,,,,STORAGE,,,
0,A4000680,8,0,A,335,A3017CH3,I,46116,1,,,,,STORAGE,,,
0,A4000680,8,0,A,335,A3017GD2,I,46116,1,,,,,STORAGE,,,
0,A4000680,8,0,A,335,A3017NK2,I,46116,1,,,,,STORAGE,,,
0,A4000680,3,0,A,335,A3017QB1,P,46100,1,,,,,STORAGE,,,
0,A4000681,3,0,A,335,A3017CD4,Q,45672,1,,,,,STORAGE,,,
0,A4000682,30,0,A,335,A3019GD1,I,46053,1,,,,,STORAGE,,,
0,A4000682,47,0,A,335,A3019LH1,I,45967,1,,,,,STORAGE,,,
0,A4000682,16,0,A,335,A3019QH1,I,45970,1,,,,,STORAGE,,,
0,A4000683,34,0,A,335,A3019GM1,I,45968,1,,,,,STORAGE,,,
0,A4000683,30,0,A,335,A3019JZ1,I,46049,1,,,,,STORAGE,,,
0,A4000683,30,0,A,335,A3019LZ1,I,46060,1,,,,,STORAGE,,,
0,A4000683,8,0,A,335,A3020KL1,I,46115,1,,,,,STORAGE,,,
0,A4000683,136,0,A,335,A3061CH1,I,45569,1,,,,,STORAGE,,,
0,A4000684,22,0,A,335,A3019CA1,I,46002,1,,,,,STORAGE,,,
0,A4000685,54,0,A,335,A3019TM1,I,46085,1,,,,,STORAGE,,,
0,A4000685,161,0,A,335,A3061CJ1,I,46024,1,,,,,STORAGE,,,
0,A4000685,135,0,A,335,A3061CT1,I,46024,1,,,,,STORAGE,,,
0,A4000686,37,0,A,335,A3019PN1,I,46055,1,,,,,STORAGE,,,
0,A4000686,37,0,A,335,A3019TS1,I,46055,1,,,,,STORAGE,,,
0,A4000686,6,0,A,335,A3020GS1,I,46037,1,,,,,STORAGE,,,
0,A4000686,78,0,A,335,A3061CD1,I,46007,1,,,,,STORAGE,,,
0,A4000686,1,0,A,335,SH001AA1,Z,46008,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3011CK3,I,46038,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3011CY2,I,46059,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3011EP2,I,46012,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3011EU3,I,46012,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3011GK5,I,46012,1,,,,,STORAGE,,,
0,A4000688,10,0,A,335,A3011LP1,P,46002,1,,,,,STORAGE,,,
0,A4000688,8,0,A,335,A3012DP2,I,46059,1,,,,,STORAGE,,,
0,A4000688,8,0,A,335,A3012DY4,I,46038,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3012EX5,I,46012,1,,,,,STORAGE,,,
0,A4000688,8,0,A,335,A3012FE3,I,46059,1,,,,,STORAGE,,,
0,A4000688,8,0,A,335,A3012FG3,I,46038,1,,,,,STORAGE,,,
0,A4000688,8,0,A,335,A3012FQ3,I,46038,1,,,,,STORAGE,,,
0,A4000688,8,0,A,335,A3012FT3,I,46038,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3012GV4,I,46012,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3012GW4,I,46012,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3012GZ4,I,46059,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3012JC5,I,46013,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3012JG5,I,46013,1,,,,,STORAGE,,,
0,A4000688,12,0,A,335,A3012JR4,I,46002,1,,,,,STORAGE,,,
0,A4000688,8,0,A,335,A3013DC4,I,46059,1,,,,,STORAGE,,,
0,A4000688,8,0,A,335,A3013DZ3,I,46038,1,,,,,STORAGE,,,
0,A4000688,3,0,A,335,A3015HC3,I,46059,1,,,,,STORAGE,,,
0,A4000692,6,0,A,335,A3014CB4,I,46116,1,,,,,STORAGE,,,
0,A4000692,6,0,A,335,A3016DK4,I,46115,1,,,,,STORAGE,,,
0,A4000692,6,0,A,335,A3016EF2,I,46114,1,,,,,STORAGE,,,
0,A4000692,5,0,A,335,A3016FP2,I,46114,1,,,,,STORAGE,,,
0,A4000692,6,0,A,335,A3016FW3,I,46115,1,,,,,STORAGE,,,
0,A4000692,6,0,A,335,A3016GB3,I,46115,1,,,,,STORAGE,,,
0,A4000692,2,0,A,335,A3016GS2,I,46116,1,,,,,STORAGE,,,
0,A4000692,6,0,A,335,A3016GX3,I,46114,1,,,,,STORAGE,,,
0,A4000692,6,0,A,335,A3016HC3,I,46115,1,,,,,STORAGE,,,
0,A4000692,6,0,A,335,A3016HR5,I,46115,1,,,,,STORAGE,,,
0,A4000692,6,0,A,335,A3016HV2,I,46115,1,,,,,STORAGE,,,
0,A4000694,24,0,A,335,A3011CR4,I,46038,1,,,,,STORAGE,,,
0,A4000694,18,0,A,335,A3012FZ5,I,46028,1,,,,,STORAGE,,,
0,A4000694,6,0,A,335,A3014GL3,I,45975,1,,,,,STORAGE,,,
0,A4000694,6,0,A,335,A3014GL5,I,45975,1,,,,,STORAGE,,,
0,A4000694,6,0,A,335,A3014HL2,I,46038,1,,,,,STORAGE,,,
0,A4000694,6,0,A,335,A3014HX4,I,46028,1,,,,,STORAGE,,,
0,A4000694,5,0,A,335,A3016FW1,P,45975,1,,,,,STORAGE,,,
0,A4000696,43,0,A,335,A3019PH1,I,45976,1,,,,,STORAGE,,,
0,A4000696,29,0,A,335,A3019SD1,I,46002,1,,,,,STORAGE,,,
0,A4000696,15,0,A,335,A3020JK1,I,46116,1,,,,,STORAGE,,,
0,A4000697,19,0,A,335,A3019UJ1,I,46047,1,,,,,STORAGE,,,
0,A4000698,39,0,A,335,A3019DH1,I,46060,1,,,,,STORAGE,,,
0,A4000698,18,0,A,335,A3019HM1,I,46060,1,,,,,STORAGE,,,
0,A4000698,39,0,A,335,A3019KA1,I,46096,1,,,,,STORAGE,,,
0,A4000698,86,0,A,335,A3019RE1,I,46046,1,,,,,STORAGE,,,
0,A4000699,8,0,A,335,A3020DD1,X,46053,1,,,,,STORAGE,,,
0,A4000699,8,0,A,335,A3020DK1,X,46053,1,,,,,STORAGE,,,
0,A4000699,9,0,A,335,A3020DM1,X,46038,1,,,,,STORAGE,,,
0,A4000699,16,0,A,335,A3020DN1,X,46060,1,,,,,STORAGE,,,
0,A4000699,8,0,A,335,A3020DP1,X,46053,1,,,,,STORAGE,,,
0,A4000699,6,0,A,335,A3020DU1,X,46038,1,,,,,STORAGE,,,
0,A4000699,8,0,A,335,A3020DW1,X,45974,1,,,,,STORAGE,,,
0,A4000699,27,0,A,335,A3020DY1,I,45974,1,,,,,STORAGE,,,
0,A4000699,23,0,A,335,A3020FA1,I,45969,1,,,,,STORAGE,,,
0,A4000699,21,0,A,335,A3020FC1,I,45976,1,,,,,STORAGE,,,
0,A4000699,7,0,A,335,A3020FE1,I,45976,1,,,,,STORAGE,,,
0,A4000699,12,0,A,335,A3020FF1,I,45976,1,,,,,STORAGE,,,
0,A4000699,24,0,A,335,A3020FG1,I,45970,1,,,,,STORAGE,,,
0,A4000699,10,0,A,335,A3020HL1,I,46002,1,,,,,STORAGE,,,
0,A4000699,13,0,A,335,A3020HM1,I,46002,1,,,,,STORAGE,,,
0,A4000699,7,0,A,335,A3020HU1,I,46060,1,,,,,STORAGE,,,
0,A4000699,24,0,A,335,A3020HX1,I,45969,1,,,,,STORAGE,,,
0,A4000699,6,0,A,335,A3020HY1,I,46002,1,,,,,STORAGE,,,
0,A4000699,9,0,A,335,A3020KE1,I,46038,1,,,,,STORAGE,,,
0,A4000699,8,0,A,335,A3020KF1,I,46053,1,,,,,STORAGE,,,
0,A4000699,6,0,A,335,A3020KJ1,I,46038,1,,,,,STORAGE,,,
0,A4000699,15,0,A,335,A3020KS1,I,46002,1,,,,,STORAGE,,,
0,A4000700,30,0,A,335,A3019WA1,I,46114,1,,,,,STORAGE,,,
0,A4000700,6,0,A,335,A3020JJ1,I,46116,1,,,,,STORAGE,,,
0,A4000702,3,0,A,335,A3018GF1,X,45940,1,,,,,STORAGE,,,
0,A4000702,24,0,A,335,A3020FJ1,I,46015,1,,,,,STORAGE,,,
0,A4000703,5,0,A,335,A3020DX1,X,46032,1,,,,,STORAGE,,,
0,A4000704,24,0,A,335,A3020FQ1,I,46088,1,,,,,STORAGE,,,
0,A4000704,7,0,A,335,A3020KA1,I,46088,1,,,,,STORAGE,,,
0,A4000705,17,0,A,335,A3020HT1,I,45999,1,,,,,STORAGE,,,
0,A4000705,1,0,A,335,NG001CG3,Z,46104,1,,,,,STORAGE,,,
0,A4000705,1,0,A,335,S082,S,45999,1,,,,,0017479-00:01,,,
0,A4000706,1,0,A,335,A3018GF1,X,46037,1,,,,,STORAGE,,,
0,A4000707,11,0,A,335,A3011DM4,I,46001,1,,,,,STORAGE,,,
0,A4000707,2,0,A,335,A3014EP1,P,46037,1,,,,,STORAGE,,,
0,A4000707,6,0,A,335,A3016DW5,I,46037,1,,,,,STORAGE,,,
0,A4000707,6,0,A,335,A3016FE5,I,46037,1,,,,,STORAGE,,,
0,A4000707,5,0,A,335,A3016JA2,I,46001,1,,,,,STORAGE,,,
0,A4000709,21,0,A,335,A3011EM1,P,46024,1,,,,,STORAGE,,,
0,A4000709,16,0,A,335,A3012DM4,I,46060,1,,,,,STORAGE,,,
0,A4000709,24,0,A,335,A3012EN2,I,46085,1,,,,,STORAGE,,,
0,A4000709,16,0,A,335,A3012FB3,I,46095,1,,,,,STORAGE,,,
0,A4000709,16,0,A,335,A3012FW2,I,46060,1,,,,,STORAGE,,,
0,A4000709,24,0,A,335,A3012GZ2,I,46055,1,,,,,STORAGE,,,
0,A4000709,24,0,A,335,A3012JH2,I,46085,1,,,,,STORAGE,,,
0,A4000709,16,0,A,335,A3012KE2,I,46085,1,,,,,STORAGE,,,
0,A4000709,16,0,A,335,A3012KY2,I,46095,1,,,,,STORAGE,,,
0,A4000709,24,0,A,335,A3012LE3,I,46085,1,,,,,STORAGE,,,
0,A4000709,16,0,A,335,A3012LG2,I,46085,1,,,,,STORAGE,,,
0,A4000709,16,0,A,335,A3012MF2,I,46085,1,,,,,STORAGE,,,
0,A4000709,16,0,A,335,A3012MJ4,I,46055,1,,,,,STORAGE,,,
0,A4000709,16,0,A,335,A3012MN3,I,46085,1,,,,,STORAGE,,,
0,A4000709,16,0,A,335,A3013FR2,I,46060,1,,,,,STORAGE,,,
