Warehouse,Location,Loc_Type,Item,Replen Level,Replen Qty,Uom,Capacity Qty,Pick Put Id,Class Id,Fwd Qty,Current Utilized,Notfwd Qty,Potential Utilized,Pallet Type,Pick Trans Qty,TripQty,CO_Qty,Disabled,STO
335,A3012FF1,P,B947-54,7,7,EA,14,PALLT,PAL3H,10,0.7143,16,1.8571,3.5 X 7  PAL3D,65,9,181,Active,10
335,A3011HW1,P,B947-56,6,6,EA,12,PALLT,PAL5H,12,1.0,54,5.5,5 X 8 PURPLE,156,42,500,Active,12
335,A3015HP1,P,B947-57,0,5,EA,5,PALLT,PAL5H,2,0.4,24,5.2,5 x 7 ORANGE,43,8,178,Active,2
335,A3011DM1,P,B947-58,5,5,EA,10,PALLT,PAL5H,9,0.9,70,7.9,5 X 8 PURPLE,149,56,516,Active,9
335,A3011HM1,P,B947-93,8,8,EA,16,PALLT,PAL5H,13,0.8125,80,5.8125,5 x 7 ORANGE,226,75,822,Active,13
335,A3014EN1,P,B947-93W9,0,6,EA,6,PALLT,PAL5H,3,0.5,18,3.5,5 x 5 wood pallet,8,13,16,Active,3
335,A3013JA1,P,B947-97,30,15,EA,45,PALLT,RAILS,32,0.7111,45,1.7111,3.5 X 7  PAL3D,291,31,761,Active,32
335,A3015NA1,P,B948-54,0,4,EA,4,PALLT,RAILS,1,0.25,11,3.0,3.5 X 7  PAL3D,2,1,17,Active,1
335,A3015HY1,P,B948-93,0,8,EA,8,PALLT,PAL5H,5,0.625,14,2.375,5 x 7 ORANGE,16,10,137,Active,5
335,A3017QM1,P,B949-36,0,7,EA,7,PALLT,PAL3H,3,0.4286,14,2.4286,3.5 X 5  PAL3H,3,14,142,Active,3
335,A3017CN1,P,B954-36,0,10,EA,10,PALLT,PAL3H,5,0.5,16,2.1,3.5 X 5  PAL3H,57,22,86,Active,5
335,A3011DL1,P,B954-56,10,10,EA,20,PALLT,PAL5H,10,0.5,0,0.5,5 x 7 ORANGE,18,10,81,Active,10
335,A3013JU1,P,B954-58,14,7,EA,21,PALLT,PAL5H,10,0.4762,0,0.4762,5 x 7 ORANGE,18,10,81,Active,10
335,A3010LT1,P,B954-76,0,24,EA,24,PALLT,PAL5H,12,0.5,30,1.75,5 X 8 PURPLE,60,31,134,Active,13
335,A3011DD1,P,B954-78,2,2,EA,4,PALLT,PAL5H,3,0.75,30,8.25,5 X 8 PURPLE,6,21,134,Active,3
335,A3013EN1,P,B954-93,16,8,EA,24,PALLT,PAL5H,18,0.75,32,2.0833,5 x 7 ORANGE,39,49,262,Active,18
335,A3015KV1,P,B954-93W9,0,8,EA,8,PALLT,PAL5H,2,0.25,16,2.25,5 x 7 ORANGE,14,10,37,Active,2
335,A3013CT1,P,B954-99,32,16,EA,48,PALLT,PAL5H,30,0.625,0,0.625,5 x 7 ORANGE,75,30,190,Active,32
335,A3017JD1,P,B974-36,0,10,EA,10,PALLT,PAL3H,3,0.3,20,2.3,3.5 X 5  PAL3H,49,6,304,Active,3
335,A3013LJ1,P,B974-50,12,4,EA,16,PALLT,PAL5H,13,0.8125,16,1.8125,5 x 5 wood pallet,66,6,387,Active,13
335,A3011CH1,P,B974-54,36,18,EA,54,PALLT,PAL5H,0,0.0,0,0.0,5 x 7 ORANGE,45,1,145,Active,0
335,A3013GW1,P,B974-56,24,12,EA,36,PALLT,PAL5H,29,0.8056,24,1.4722,5 x 7 ORANGE,72,5,245,Active,29
335,A3015HR1,P,B974-57,0,10,EA,10,PALLT,PAL5H,0,0.0,0,0.0,5 x 7 ORANGE,47,1,150,Active,0
335,A3013DZ1,P,B974-58,7,7,EA,14,PALLT,PAL5H,9,0.6429,16,1.7857,5 x 7 ORANGE,56,5,244,Active,9
335,A3013KD1,P,B974-74,12,12,EA,24,PALLT,PAL5H,20,0.8333,48,2.8333,5 x 7 ORANGE,44,43,109,Active,20
335,A3013HL1,P,B974-76,12,12,EA,24,PALLT,PAL5H,13,0.5417,59,3.0,5 x 7 ORANGE,63,39,426,Active,13
335,A3012CC1,P,B974-77,10,5,EA,15,PALLT,PAL5H,15,1.0,55,4.6667,5 x 7 ORANGE,33,43,108,Active,15
335,A3012KL1,P,B974-78,5,5,EA,10,PALLT,PAL5H,10,1.0,60,7.0,5 x 7 ORANGE,41,39,454,Active,10
335,A3012JB1,P,B974-92,24,8,EA,32,PALLT,PAL5H,27,0.8438,32,1.8438,5 x 5 wood pallet,146,52,1081,Active,27
335,A3010NT1,P,B974-95,0,8,EA,8,PALLT,PAL5H,4,0.5,0,0.5,5 X 8 PURPLE,5,0,43,Active,4
335,A3010ET1,P,B974-97S,0,12,EA,12,PALLT,RAILS,1,0.0833,29,2.5,5 X 8 PURPLE,104,6,369,Active,1
335,A3015FJ1,P,B980-57,0,7,EA,7,PALLT,PAL5H,3,0.4286,0,0.4286,5 x 7 ORANGE,4,0,3,Active,3
335,A3012JD1,P,B980-93,16,8,EA,24,PALLT,PAL5H,6,0.25,0,0.25,5 x 7 ORANGE,2,6,0,Active,6
335,A3010LQ1,P,B980-97,0,72,EA,72,PALLT,RAILS,3,0.0417,0,0.0417,5 X 8 PURPLE,1,0,0,Active,3
335,A3013FZ1,P,B985-93,16,8,EA,24,PALLT,PAL5H,19,0.7917,30,2.0417,5 x 5 wood pallet,17,15,100,Active,19
335,A3015LJ1,P,B985-97,0,12,EA,12,PALLT,RAILS,4,0.3333,3,0.5833,3.5 X 7  PAL3D,46,5,41,Active,4
335,A3015LH1,P,B985-99,0,8,EA,8,PALLT,RAILS,7,0.875,0,0.875,3.5 X 7  PAL3D,11,2,51,Active,7
335,A3013JV1,P,D119-630,108,36,CN,144,PALLT,PAL5H,68,0.4722,0,0.4722,5 x 5 wood pallet,182,46,58,Active,68
335,A3012CF1,P,D120-130,108,36,CN,144,PALLT,PAL5H,132,0.9167,288,2.9167,5 x 5 wood pallet,232,258,116,Active,132
335,A3012DZ1,P,D120-230,60,60,CN,120,PALLT,PAL5H,100,0.8333,300,3.3333,5 x 7 ORANGE,284,216,146,Active,100
335,A3016ME1,P,D120-530,0,30,EA,30,PALLT,PAL5H,17,0.5667,1740,58.5667,5 x 5 wood pallet,633,1579,288,Active,17
335,A3012MB1,P,D154-223,8,4,CN,12,PALLT,PAL5H,11,0.9167,112,10.25,5 x 5 wood pallet,63,118,160,Active,11
335,A3012JQ1,P,D194-01,96,32,CN,128,PALLT,PAL5H,60,0.4688,0,0.4688,5 x 5 wood pallet,228,22,238,Active,60
335,A3016HT1,P,D194-15,0,10,EA,10,PALLT,PAL5H,6,0.6,20,2.6,5 x 5 wood pallet,90,10,89,Active,6
335,A3013GV1,P,D199-01,126,42,CN,168,PALLT,PAL5H,132,0.7857,42,1.0357,5 x 5 wood pallet,262,50,276,Active,132
335,A3012JN1,P,D199-15,30,10,EA,40,PALLT,PAL5H,33,0.825,89,3.05,5 x 5 wood pallet,106,211,162,Active,33
335,A3014CR1,P,D250-25,0,22,EA,22,PALLT,PAL5H,21,0.9545,44,2.9545,5 x 5 wood pallet,72,65,71,Active,21
335,A3014CH1,P,D310-01,0,36,CN,36,PALLT,PAL5H,16,0.4444,36,1.4444,5 x 5 wood pallet,140,44,148,Active,16
335,A3012DA1,P,D310-15,22,22,EA,44,PALLT,PAL3H,25,0.5682,44,1.5682,3.5 X 7  PAL3D,101,48,102,Active,25
335,A3013JZ1,P,D335-01,144,48,CN,192,PALLT,PAL5H,146,0.7604,0,0.7604,5 x 5 wood pallet,218,62,86,Active,146
335,A3013EU1,P,D335-15,36,12,EA,48,PALLT,PAL3H,1,0.0208,0,0.0208,3.5 X 5  PAL3H,74,8,35,Active,1
335,A3011LF1,P,D372-01,144,48,CN,192,PALLT,PAL5H,158,0.8229,608,3.9896,5 x 5 wood pallet,322,414,266,Active,158
335,A3011HK1,P,D372-06,96,48,CN,144,PALLT,PAL5H,102,0.7083,96,1.375,5 x 5 wood pallet,304,124,78,Active,102
335,A3013ET1,P,D372-08,144,48,CN,192,PALLT,PAL5H,154,0.8021,192,1.8021,5 x 5 wood pallet,204,194,110,Active,154
335,A3012LA1,P,D372-124,144,48,CN,192,PALLT,PAL5H,176,0.9167,912,5.6667,5 x 5 wood pallet,564,694,976,Active,176
335,A3011FP1,P,D372-130,54,54,CN,108,PALLT,PAL5H,4,0.037,0,0.037,5 x 7 ORANGE,258,16,158,Active,4
335,A3012KB1,P,D372-624,60,60,CN,120,PALLT,PAL5H,94,0.7833,1020,9.2833,5 x 7 ORANGE,868,528,1324,Active,94
335,A3012DR1,P,D372-630,54,54,CN,108,PALLT,PAL5H,96,0.8889,172,2.4815,5 x 7 ORANGE,266,126,98,Active,96
335,A3013KC1,P,D372-724,96,48,CN,144,PALLT,PAL5H,110,0.7639,192,2.0972,5 x 5 wood pallet,250,238,56,Active,110
335,A3013GR1,P,D372-824,108,36,CN,144,PALLT,PAL3H,120,0.8333,144,1.8333,3.5 X 5  PAL3H,210,184,128,Active,120
335,A3014DK1,P,D373-02,0,48,CN,48,PALLT,PAL5H,6,0.125,78,1.75,5 x 5 wood pallet,198,16,126,Active,6
335,A3016JU1,P,D373-03,0,48,CN,48,PALLT,PAL5H,8,0.1667,48,1.1667,5 x 5 wood pallet,76,20,36,Active,8
335,A3013FM1,P,D373-224,96,48,CN,144,PALLT,PAL5H,126,0.875,96,1.5417,5 x 5 wood pallet,336,122,324,Active,126
335,A3013EW1,P,D373-230,108,36,CN,144,PALLT,PAL5H,32,0.2222,0,0.2222,5 x 5 wood pallet,134,16,42,Active,32
335,A3012EE1,P,D373-324,144,48,CN,192,PALLT,PAL5H,170,0.8854,0,0.8854,5 x 5 wood pallet,224,72,210,Active,170
335,A3014JL1,P,D373-330,0,36,CN,36,PALLT,PAL5H,6,0.1667,36,1.1667,5 x 5 wood pallet,104,6,116,Active,6
335,A3013FN1,P,D380-724,48,24,CN,72,PALLT,PAL5H,68,0.9444,0,0.9444,5 x 5 wood pallet,138,64,204,Active,68
335,A3016GU1,P,D380-924,0,24,CN,24,PALLT,PAL5H,10,0.4167,144,6.4167,5 x 5 wood pallet,192,148,238,Active,10
335,A3013FP1,P,D380-930,32,16,CN,48,PALLT,PAL5H,40,0.8333,8,1.0,5 x 5 wood pallet,124,22,168,Active,40
335,A3012JF1,P,D383-223,15,5,CN,20,PALLT,PAL5H,17,0.85,4,1.05,5 x 5 wood pallet,40,266,282,Active,17
335,A3017KW1,P,D383-325,0,5,CN,5,PALLT,PAL3H,2,0.4,65,13.4,3.5 X 7  PAL3D,67,119,219,Active,2
335,A3011EU1,P,D384-223,15,5,CN,20,PALLT,PAL5H,16,0.8,80,4.8,5 x 5 wood pallet,44,40,73,Active,16
335,A3017FA1,P,D384-325,0,5,CN,5,PALLT,PAL3H,0,0.0,123,24.6,3.5 X 7  PAL3D,66,163,102,Active,0
335,A3011EW1,P,D385-223,18,6,CN,24,PALLT,PAL5H,17,0.7083,15,1.3333,5 x 5 wood pallet,32,3,33,Active,17
335,A3012JP1,P,D388-024,252,84,CN,336,PALLT,PAL5H,58,0.1726,0,0.1726,5 x 5 wood pallet,332,96,354,Active,58
335,A3011GZ1,P,D388-13,20,10,EA,30,PALLT,PAL3H,25,0.8333,0,0.8333,3.5 X 7  PAL3D,94,46,382,Active,25
335,A3011JC1,P,D388-224,63,21,EA,84,PALLT,PAL5H,83,0.9881,63,1.7381,5 x 5 wood pallet,173,56,291,Active,83
335,A3016CT1,P,D388-230,0,24,EA,24,PALLT,PAL5H,11,0.4583,24,1.4583,5 x 5 wood pallet,109,35,132,Active,11
335,A3017RJ1,P,D388-423,0,4,CN,4,PALLT,PAL3H,3,0.75,32,8.75,3.5 X 7  PAL3D,14,9,43,Active,3
335,A3013MH1,P,D388-425,4,4,CN,8,PALLT,PAL3H,6,0.75,116,15.25,3.5 X 7  PAL3D,108,169,473,Active,6
335,A3016MK1,P,D394-00,0,24,EA,24,PALLT,PAL5H,8,0.3333,5,0.5417,5 x 5 wood pallet,11,8,384,Active,8
335,A3012JR1,P,D394-01,126,42,CN,168,PALLT,PAL5H,136,0.8095,128,1.5714,5 x 5 wood pallet,72,154,154,Active,136
335,A3011GK1,P,D394-024,252,84,CN,336,PALLT,PAL5H,52,0.1548,0,0.1548,5 x 5 wood pallet,374,66,456,Active,52
335,A3017MZ1,P,D394-113,0,12,CN,12,PALLT,PAL3H,3,0.25,67,5.8333,3.5 X 7  PAL3D,183,124,395,Active,3
335,A3013CW1,P,D394-124,108,36,CN,144,PALLT,PAL5H,142,0.9861,22,1.1389,5 x 5 wood pallet,398,138,812,Active,142
335,A3011KL1,P,D394-25,8,8,EA,16,PALLT,PAL3H,9,0.5625,18,1.6875,3.5 X 7  PAL3D,15,5,32,Active,9
335,A3012CB1,P,D394-32,10,5,EA,15,PALLT,PAL3H,14,0.9333,10,1.6,3.5 X 7  PAL3D,69,16,160,Active,14
335,A3013GU1,P,D394-423,8,4,CN,12,PALLT,PAL3H,12,1.0,124,11.3333,3.5 X 7  PAL3D,105,174,476,Active,12
335,A3012LN1,P,D394-425,8,4,CN,12,PALLT,PAL3H,10,0.8333,269,23.25,3.5 X 7  PAL3D,156,253,822,Active,10
335,A3011KG1,P,D396-01,80,40,CN,120,PALLT,PAL5H,108,0.9,480,4.9,5 x 5 wood pallet,394,500,852,Active,108
335,A3016KW1,P,D396-124,0,30,CN,30,PALLT,PAL5H,8,0.2667,360,12.2667,5 x 5 wood pallet,312,310,524,Active,8
335,A3017KA1,P,D396-13,0,12,EA,12,PALLT,PAL3H,0,0.0,74,6.1667,3.5 X 7  PAL3D,66,56,127,Active,0
335,A3014ME1,P,D396-15,0,10,EA,10,PALLT,PAL5H,3,0.3,20,2.3,5 x 5 wood pallet,112,99,227,Active,3
335,A3016GQ1,P,D396-223,0,5,CN,5,PALLT,PAL5H,5,1.0,115,24.0,5 x 5 wood pallet,66,88,257,Active,5
335,A3012DY1,P,D396-325,5,5,CN,10,PALLT,PAL3H,9,0.9,375,38.4,3.5 X 7  PAL3D,97,405,925,Active,9
335,A3011FW1,P,D397-425,4,4,CN,8,PALLT,PAL3H,6,0.75,124,16.25,3.5 X 7  PAL3D,84,143,149,Active,5
335,A3013HX1,P,D398-01,80,40,CN,120,PALLT,PAL5H,118,0.9833,282,3.3333,5 x 5 wood pallet,328,424,734,Active,118
335,A3016EJ1,P,D398-124,0,36,CN,36,PALLT,PAL5H,20,0.5556,0,0.5556,5 x 5 wood pallet,164,126,416,Active,20
335,A3017KD1,P,D398-13,0,10,EA,10,PALLT,PAL3H,0,0.0,9,0.9,3.5 X 7  PAL3D,25,24,76,Active,0
335,A3012MG1,P,D398-15,20,10,EA,30,PALLT,PAL5H,28,0.9333,30,1.9333,5 x 5 wood pallet,84,111,178,Active,28
335,A3014GJ1,P,D398-223,0,5,CN,5,PALLT,PAL5H,1,0.2,20,4.2,5 x 5 wood pallet,68,66,345,Active,1
335,A3011HP1,P,D398-325,5,5,CN,10,PALLT,PAL3H,9,0.9,16,2.5,3.5 X 7  PAL3D,67,89,325,Active,9
335,A3014FL1,P,D399-01,0,40,CN,40,PALLT,PAL5H,8,0.2,240,6.2,5 x 5 wood pallet,258,206,432,Active,8
335,A3011KR1,P,D399-124,72,36,CN,108,PALLT,PAL5H,92,0.8519,384,4.4074,5 x 5 wood pallet,258,202,1168,Active,92
335,A3017KE1,P,D399-13,0,10,EA,10,PALLT,PAL3H,0,0.0,0,0.0,3.5 X 7  PAL3D,38,56,286,Active,0
335,A3014JG1,P,D399-15,0,10,EA,10,PALLT,PAL5H,10,1.0,10,2.0,5 x 5 wood pallet,83,48,123,Active,10
335,A3017HP1,P,D399-325,0,5,CN,5,PALLT,PAL3H,4,0.8,74,15.6,3.5 X 7  PAL3D,47,41,172,Active,4
335,A3016MC1,P,D401-01,0,40,CN,40,PALLT,PAL5H,18,0.45,0,0.45,5 x 5 wood pallet,100,18,84,Active,18
335,A3017FF1,P,D413-425,0,5,CN,5,PALLT,PAL3H,4,0.8,70,14.8,3.5 X 7  PAL3D,35,62,54,Active,4
335,A3012JL1,P,D422-225,12,4,CN,16,PALLT,PAL5H,15,0.9375,38,3.3125,5 x 5 wood pallet,53,44,237,Active,15
335,A3012CM1,P,D422-325,8,4,CN,12,PALLT,PAL3H,10,0.8333,116,10.5,3.5 X 7  PAL3D,65,68,335,Active,10
335,A3016HN1,P,D423-223,0,4,CN,4,PALLT,PAL5H,4,1.0,24,7.0,5 x 5 wood pallet,87,20,196,Active,4
335,A3013JJ1,P,D423-225,12,4,CN,16,PALLT,PAL5H,16,1.0,60,4.75,5 x 5 wood pallet,68,40,315,Active,16
335,A3017PT1,P,D423-325,0,4,CN,4,PALLT,PAL3H,3,0.75,60,15.75,3.5 X 7  PAL3D,49,47,178,Active,3
335,A3016GL1,P,D425-223,0,4,CN,4,PALLT,PAL5H,1,0.25,64,16.25,5 x 5 wood pallet,123,66,397,Active,1
335,A3012EZ1,P,D425-225,12,4,CN,16,PALLT,PAL5H,14,0.875,28,2.625,5 x 5 wood pallet,80,33,143,Active,14
335,A3011KU1,P,D425-325,4,4,CN,8,PALLT,PAL3H,7,0.875,22,3.625,3.5 X 7  PAL3D,63,31,145,Active,7
335,A3011JX1,P,D433-01,64,32,CN,96,PALLT,PAL5H,80,0.8333,256,3.5,5 x 7 ORANGE,936,164,2852,Active,80
335,A3013JR1,P,D433-35,16,8,EA,24,PALLT,PAL5H,6,0.25,0,0.25,5 x 7 ORANGE,165,15,428,Active,6
335,A3014FK1,P,D440-024,0,48,CN,48,PALLT,PAL5H,24,0.5,108,2.75,5 x 5 wood pallet,226,104,246,Active,24
335,A3012JS1,P,D440-52,48,24,EA,72,PALLT,PAL5H,48,0.6667,216,3.6667,5 x 7 ORANGE,161,591,173,Active,66
335,A3011KM1,P,D486-01,48,24,CN,72,PALLT,PAL5H,4,0.0556,0,0.0556,5 x 5 wood pallet,10,4,0,Active,4
335,A3012KH1,P,D496-01,48,24,CN,72,PALLT,PAL5H,54,0.75,0,0.75,5 x 5 wood pallet,0,0,48,Active,54
335,A3011JV1,P,D5168-01,96,32,CN,128,PALLT,PAL5H,4,0.0313,0,0.0313,5 x 5 wood pallet,44,4,16,Active,4
335,A3011HC1,P,D5170-25,9,9,EA,18,PALLT,PAL5H,18,1.0,0,1.0,5 x 7 ORANGE,3,0,10,Active,18
335,A3014ES1,P,D542-124,0,24,EA,24,PALLT,PAL5H,9,0.375,22,1.2917,5 x 5 wood pallet,277,31,161,Active,9
335,A3014KW1,P,D542-130,0,21,EA,21,PALLT,PAL5H,1,0.0476,38,1.8571,5 x 5 wood pallet,228,34,186,Active,1
335,A3011EN1,P,D546-01,90,30,CN,120,PALLT,PAL5H,120,1.0,120,2.0,5 x 5 wood pallet,254,268,1016,Active,120
335,A3011GP1,P,D546-124,96,32,EA,128,PALLT,PAL5H,84,0.6563,0,0.6563,5 x 5 wood pallet,129,69,373,Active,84
335,A3011ED1,P,D546-13,16,8,EA,24,PALLT,PAL3H,18,0.75,112,5.4167,3.5 X 7  PAL3D,72,125,725,Active,18
335,A3016HS1,P,D546-224,0,56,CN,56,PALLT,PAL5H,18,0.3214,46,1.1429,5 x 5 wood pallet,98,36,128,Active,18
335,A3016KN1,P,D546-23B,0,32,EA,32,PALLT,PAL5H,30,0.9375,32,1.9375,5 x 5 wood pallet,66,38,96,Active,30
335,A3016KQ1,P,D546-23T,0,14,EA,14,PALLT,PAL5H,4,0.2857,28,2.2857,5 x 5 wood pallet,39,37,96,Active,4
335,A3017RT1,P,D546-32,0,4,EA,4,PALLT,PAL3H,3,0.75,68,17.75,3.5 X 7  PAL3D,13,62,137,Active,3
335,A3013HT1,P,D546-324,56,28,EA,84,PALLT,PAL5H,23,0.2738,0,0.2738,5 x 5 wood pallet,67,38,241,Active,23
335,A3012MN1,P,D546-35,8,8,EA,16,PALLT,PAL3H,11,0.6875,48,3.6875,3.5 X 7  PAL3D,61,51,323,Active,11
335,A3012KE1,P,D546-424,48,24,EA,72,PALLT,PAL5H,68,0.9444,528,8.2778,5 x 5 wood pallet,511,547,1710,Active,68
335,A3014HK1,P,D546-430,0,24,EA,24,PALLT,PAL5H,9,0.375,168,7.375,5 x 5 wood pallet,171,195,325,Active,9
335,A3011MD1,P,D546-524,48,24,EA,72,PALLT,PAL5H,56,0.7778,408,6.4444,5 x 5 wood pallet,311,371,1300,Active,56
335,A3013CQ1,P,D546-530,72,24,EA,96,PALLT,PAL5H,23,0.2396,0,0.2396,5 x 5 wood pallet,92,40,246,Active,23
335,A3013FA1,P,D546-624,48,24,EA,72,PALLT,PAL5H,55,0.7639,144,2.7639,5 x 5 wood pallet,202,175,536,Active,55
335,A3012CT1,P,D546-630,72,24,EA,96,PALLT,PAL5H,74,0.7708,24,1.0208,5 x 5 wood pallet,95,84,206,Active,74
335,A3011EB1,P,D546-724,96,32,CN,128,PALLT,PAL5H,130,1.0156,0,1.0156,5 x 5 wood pallet,74,194,374,Active,130
335,A3013FD1,P,D571-124,56,28,CN,84,PALLT,PAL5H,74,0.881,68,1.6905,5 x 5 wood pallet,4,12,160,Active,74
335,A3012CA1,P,D581-01,84,28,CN,112,PALLT,PAL5H,98,0.875,14,1.0,5 x 5 wood pallet,100,140,540,Active,98
335,A3013KL1,P,D581-124,56,28,CN,84,PALLT,PAL5H,84,1.0,196,3.3333,5 x 5 wood pallet,190,184,530,Active,82
335,A3014HT1,P,D581-13,0,9,EA,9,PALLT,PAL5H,9,1.0,65,8.2222,5 x 5 wood pallet,34,34,138,Active,9
335,A3014JZ1,P,D581-26B,0,16,EA,16,PALLT,PAL5H,9,0.5625,55,4.0,5 x 5 wood pallet,50,16,152,Active,9
335,A3017PW1,P,D581-26T,0,10,EA,10,PALLT,PAL3H,3,0.3,57,6.0,3.5 X 7  PAL3D,20,27,172,Active,3
335,A3011EL1,P,D5822-01,90,30,CN,120,PALLT,PAL5H,72,0.6,0,0.6,5 x 5 wood pallet,18,64,0,Active,72
335,A3012DM1,P,D5822-25,10,10,EA,20,PALLT,PAL3H,13,0.65,50,3.15,3.5 X 7  PAL3D,5,8,0,Active,13
335,A3013LK1,P,D5830-01,72,24,CN,96,PALLT,PAL5H,18,0.1875,0,0.1875,5 x 5 wood pallet,28,0,24,Active,18
335,A3017DW1,P,D5830-25,0,10,EA,10,PALLT,PAL3H,1,0.1,28,2.9,3.5 X 7  PAL3D,6,0,4,Active,1
335,A3017MM1,P,D5831-225,0,10,CN,10,PALLT,PAL3H,5,0.5,38,4.3,3.5 X 7  PAL3D,72,73,94,Active,5
335,A3011GQ1,P,D589-01,90,30,CN,120,PALLT,PAL5H,18,0.15,0,0.15,5 x 5 wood pallet,34,6,60,Active,18
335,A3015ME1,P,D589-35,0,7,EA,7,PALLT,PAL5H,2,0.2857,1,0.4286,5 x 7 ORANGE,9,2,9,Active,2
335,A3011DY1,P,D591-25,7,7,EA,14,PALLT,PAL3H,9,0.6429,238,17.6429,3.5 X 7  PAL3D,8,0,0,Active,9
335,A3011CE1,P,D592-01,96,32,CN,128,PALLT,PAL5H,64,0.5,0,0.5,5 x 5 wood pallet,124,22,564,Active,64
335,A3012JV1,P,D592-124,96,32,CN,128,PALLT,PAL3H,72,0.5625,0,0.5625,5 x 5 wood pallet,30,30,74,Active,72
335,A3015KJ1,P,D592-35,0,7,EA,7,PALLT,PAL5H,7,1.0,7,2.0,5 x 7 ORANGE,41,4,106,Active,7
335,A3012GL1,P,D594-00,81,27,EA,108,PALLT,PAL5H,63,0.5833,0,0.5833,5 x 5 wood pallet,412,369,358,Active,63
335,A3011LM1,P,D594-01,108,36,CN,144,PALLT,PAL5H,124,0.8611,864,6.8611,5 x 5 wood pallet,1810,1282,2164,Active,124
335,A3012DW1,P,D594-124,72,36,CN,108,PALLT,PAL5H,66,0.6111,0,0.6111,5 x 5 wood pallet,532,74,214,Active,66
335,A3012KV1,P,D594-224,48,24,CN,72,PALLT,PAL5H,24,0.3333,0,0.3333,5 x 5 wood pallet,126,66,462,Active,24
335,A3011GR1,P,D594-35,14,7,EA,21,PALLT,PAL5H,15,0.7143,77,4.381,5 x 7 ORANGE,285,101,443,Active,15
335,A3014HQ1,P,D596-00,0,27,EA,27,PALLT,PAL5H,3,0.1111,375,14.0,5 x 5 wood pallet,211,455,719,Active,3
335,A3011JY1,P,D596-01,108,36,CN,144,PALLT,PAL5H,140,0.9722,252,2.7222,5 x 5 wood pallet,430,412,528,Active,140
335,A3012JY1,P,D596-124,108,36,CN,144,PALLT,PAL5H,124,0.8611,0,0.8611,5 x 5 wood pallet,108,90,102,Active,124
335,A3016DN1,P,D596-224,0,24,CN,24,PALLT,PAL5H,2,0.0833,0,0.0833,5 x 5 wood pallet,16,0,18,Active,2
335,A3011LG1,P,D596-35,12,6,EA,18,PALLT,PAL5H,16,0.8889,108,6.8889,5 x 7 ORANGE,98,130,97,Active,16
335,A3014CW1,P,D602-00,0,18,EA,18,PALLT,PAL5H,10,0.5556,18,1.5556,5 x 5 wood pallet,6,28,18,Active,10
335,A3011JM1,P,D602-01,80,40,CN,120,PALLT,PAL3H,12,0.1,0,0.1,3.5 X 7  PAL3D,60,284,178,Active,12
335,A3012KS1,P,D602-124,32,32,CN,64,PALLT,PAL3H,58,0.9063,0,0.9063,3.5 X 7  PAL3D,42,24,68,Active,58
335,A3016DZ1,P,D602-32,0,9,EA,9,PALLT,PAL5H,6,0.6667,18,2.6667,5 x 5 wood pallet,6,3,11,Active,6
335,A3013LA1,P,D602-35,21,7,EA,28,PALLT,PAL3H,28,1.0,14,1.5,3.5 X 5  PAL3H,14,42,30,Active,28
335,A3014GK1,P,D606-01,0,28,CN,28,PALLT,PAL5H,12,0.4286,0,0.4286,5 x 5 wood pallet,12,0,14,Active,12
335,A3014LD1,P,D607-07,0,32,CN,32,PALLT,PAL5H,24,0.75,96,3.75,5 x 5 wood pallet,148,120,494,Active,24
335,A3017MS1,P,D607-16,0,20,EA,20,PALLT,PAL3H,20,1.0,28,2.4,3.5 X 7  PAL3D,54,49,201,Active,20
335,A3017DL1,P,D607-225,0,4,CN,4,PALLT,PAL3H,4,1.0,52,14.0,3.5 X 7  PAL3D,18,48,49,Active,4
335,A3011CS1,P,D609-07,96,32,CN,128,PALLT,PAL5H,118,0.9219,32,1.1719,5 x 5 wood pallet,192,166,506,Active,118
335,A3017FV1,P,D609-16,0,20,EA,20,PALLT,PAL3H,1,0.05,0,0.05,3.5 X 7  PAL3D,47,15,37,Active,1
335,A3017MX1,P,D609-225,0,4,CN,4,PALLT,PAL3H,1,0.25,84,21.25,3.5 X 7  PAL3D,45,59,106,Active,1
335,A3012CU1,P,D612-00,42,21,EA,63,PALLT,PAL5H,56,0.8889,0,0.8889,5 x 7 ORANGE,180,102,161,Active,56
335,A3011HY1,P,D612-01,32,32,CN,64,PALLT,PAL3H,34,0.5313,414,7.0,3.5 X 7  PAL3D,910,412,1334,Active,34
335,A3011FY1,P,D612-25,5,5,EA,10,PALLT,PAL5H,8,0.8,100,10.8,5 X 8 PURPLE,125,124,293,Active,8
335,A3016KF1,P,D615-00,0,21,EA,21,PALLT,PAL5H,13,0.619,0,0.619,5 x 5 wood pallet,88,14,168,Active,13
335,A3011JZ1,P,D615-01,72,24,CN,96,PALLT,PAL5H,84,0.875,82,1.7292,5 x 5 wood pallet,392,170,1332,Active,84
335,A3011LB1,P,D615-02,72,24,CN,96,PALLT,PAL5H,86,0.8958,260,3.6042,5 x 5 wood pallet,332,174,816,Active,86
335,A3013ME1,P,D615-03,48,24,CN,72,PALLT,PAL5H,60,0.8333,24,1.1667,5 x 5 wood pallet,242,124,486,Active,60
335,A3013KY1,P,D615-04,48,24,CN,72,PALLT,PAL5H,60,0.8333,0,0.8333,5 x 5 wood pallet,210,76,548,Active,60
