WARE HOUSE,ITEM,KIT/BOX,Weight of full box (Kg),Weight of each kit (Kg),Dimension box,L_INCH,W_INCH,H_INCH,STYLE
MILLENNIUM,120X020UN,6.0,18.378,2.36,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X035UN,6.0,26.484,3.634,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X038UN,4.0,22.908,4.802,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X046UN,4.0,7.176,1.406,TELE-UN-30X28.5X6INCH#3,30.0,28.5,6.0,FABRIC
MILLENNIUM,120X055UN,6.0,23.406,3.198,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X056UN,6.0,23.406,3.198,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X066UN,4.0,25.076,5.344,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X067UN,4.0,25.076,5.344,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X120UN,6.0,18.378,2.36,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X135UN,6.0,26.484,3.634,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X138UN,4.0,22.908,4.802,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X146UN,4.0,7.176,1.406,TELE-UN-30X28.5X6INCH#3,30.0,28.5,6.0,FABRIC
MILLENNIUM,120X155UN,6.0,23.406,3.198,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X156UN,6.0,23.406,3.198,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X166UN,4.0,25.076,5.344,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,120X167UN,4.0,25.076,5.344,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,124S477UN,6.0,32.94,4.71,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,124X416UN,4.0,26.82,5.78,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,124X417UN,4.0,26.82,5.78,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,124X434UN,6.0,33.534,4.804,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,124X446UN,12.0,31.644,2.292,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,124X455UN,6.0,41.61,6.15,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,124X456UN,6.0,41.61,6.15,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,144X446UN,4.0,37.596,8.109,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,144X464UN,4.0,38.72,8.505,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,144X465UN,4.0,38.968,8.567,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,144X477UN,4.0,49.468,10.767,RSC-UN-37X28.5X30IN#8,37.0,28.5,30.0,FABRIC
MILLENNIUM,153X502UN,4.0,45.132,9.763,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,153X503UN,4.0,46.612,10.133,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,153X516UN,4.0,37.264,8.328,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,153X517UN,4.0,36.032,8.02,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,153X521UN,4.0,29.912,6.553,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,285S220UN,4.0,13.616,2.624,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,285S235UN,4.0,22.648,4.737,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,285S238UN,3.0,21.672,5.984,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,285X320UN,4.0,13.0,2.47,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,285X335UN,4.0,22.5,4.7,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,285X338UN,3.0,20.169,5.49,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,290S316UN,4.0,20.66,4.38,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,290S317UN,4.0,20.66,4.38,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,290S334UN,6.0,31.302,4.6,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,290S348UN,4.0,33.992,7.51,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,290S349UN,4.0,33.992,7.51,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,290S416UN,4.0,20.66,4.38,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,290S417UN,4.0,20.66,4.38,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,290S434UN,6.0,31.302,4.6,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,290S448UN,4.0,33.992,7.51,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,290S449UN,4.0,33.992,7.51,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,294S202UN,3.0,27.579,7.96,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,294S203UN,3.0,24.999,7.1,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,294S216UN,4.0,27.504,5.888,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,294S217UN,4.0,27.504,5.888,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,294X302UN,3.0,27.579,7.96,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,294X303UN,3.0,27.579,7.96,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,294X316UN,4.0,26.552,5.65,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,294X317UN,4.0,26.552,5.65,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,395S477UN,4.0,22.572,4.858,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,395X416UN,4.0,27.38,5.92,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,395X417UN,4.0,27.38,5.92,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,395X434UN,4.0,26.352,5.663,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,395X446UN,6.0,18.846,2.438,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,395X455UN,4.0,30.352,6.6,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,395X456UN,4.0,30.352,6.6,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,395X466UN,4.0,39.58,8.86,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,395X467UN,4.0,39.58,8.86,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,520X323UN,4.0,24.7,5.187,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,520X335UN,4.0,38.82,8.53,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,520X423UN,4.0,24.7,5.187,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,520X435UN,4.0,38.82,8.53,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,520X438UN,3.0,45.681,13.2,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,561S346UN,8.0,24.296,2.574,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,561S348UN,4.0,45.568,10.102,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,561S349UN,4.0,45.568,10.102,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,561S355UN,6.0,42.618,6.318,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,561S356UN,6.0,42.618,6.318,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,596S377UN,4.0,24.548,5.212,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,596X346UN,4.0,17.144,3.568,TELE-UN-42X28.5X10INCH#3,42.0,28.5,10.0,FABRIC
MILLENNIUM,596X366UN,4.0,42.396,9.074,RSC-UN-40X30X24INCH#8,40.0,30.0,24.0,FABRIC
MILLENNIUM,596X367UN,4.0,42.396,9.074,RSC-UN-40X30X24INCH#8,40.0,30.0,24.0,FABRIC
MILLENNIUM,705X916UN,4.0,32.196,7.124,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,705X917UN,4.0,32.196,7.124,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,705X935UN,4.0,28.46,6.19,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,705X938UN,3.0,27.909,8.07,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,705X966UN,4.0,33.504,7.388,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,705X967UN,4.0,32.152,7.05,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,750S518UN,3.0,19.5,5.453,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,750S520UN,6.0,19.536,2.553,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,750S535UN,4.0,18.144,3.756,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,750S538UN,4.0,38.872,8.793,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,750S718UN,3.0,19.5,5.453,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,750S720UN,6.0,19.536,2.553,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,750S735UN,4.0,18.144,3.756,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,750S738UN,4.0,23.276,4.894,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,750S818UN,3.0,19.002,5.287,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,750S820UN,6.0,18.756,2.423,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,750S835UN,4.0,16.5,3.345,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,750S838UN,4.0,23.276,4.894,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X416UN,4.0,27.82,6.03,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X417UN,4.0,27.82,6.03,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X420UN,6.0,21.756,2.923,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X435UN,4.0,23.98,5.21,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,839X438UN,4.0,29.88,6.43,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X466UN,4.0,25.86,5.54,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X467UN,4.0,25.86,5.54,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X516UN,4.0,27.82,6.03,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X517UN,4.0,27.82,6.03,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X520UN,6.0,21.756,2.923,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X535UN,4.0,23.98,5.21,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,839X538UN,4.0,29.88,6.43,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X566UN,4.0,25.86,5.54,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,839X567UN,4.0,25.86,5.54,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,928S102UN,3.0,27.318,7.726,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,928S117UN,4.0,29.088,6.284,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,928X121UN,4.0,21.124,4.356,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,951X323UN,6.0,31.14,4.4,RSC-UN-42X28.5X16INCH#8,42.0,28.5,16.0,FABRIC
MILLENNIUM,951X335UN,4.0,27.5,6.09,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,951X338UN,4.0,37.336,8.287,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,951X423UN,6.0,25.5,3.46,RSC-UN-42X28.5X16INCH#8,42.0,28.5,16.0,FABRIC
MILLENNIUM,951X435UN,4.0,26.0,5.715,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,951X438UN,4.0,35.336,7.787,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,960X602UN,3.0,30.0,8.683,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,960X603UN,3.0,31.002,9.32,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,960X616UN,4.0,33.812,7.418,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,960X617UN,4.0,31.504,6.888,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,960X621UN,4.0,20.908,4.302,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,291S125UN,4.0,21.692,4.378,RSC-UN-42X28.5X18INCH-51ECT,42.0,28.5,18.0,FABRIC
MILLENNIUM,291X188UN,3.0,26.451,7.764,TELE-UN-42X28.5X12INCH#3,42.0,28.5,12.0,FABRIC
MILLENNIUM,291X194UN,4.0,30.196,6.624,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,100X616UN,2.0,52.5,22.75,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,100X617UN,2.0,52.5,22.75,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,100X646UN,3.0,47.499,13.74,RSC-UN-45X39X18INCH#51ECT,45.0,39.0,18.0,FABRIC
MILLENNIUM,100X664UN,2.0,37.5,15.83,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,100X665UN,2.0,37.5,15.83,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,100X677UN,2.0,38.652,16.403,RSC-UN-43X35X18INCH#51ECT,43.0,35.0,18.0,FABRIC
MILLENNIUM,100X716UN,2.0,52.5,22.75,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,100X717UN,2.0,52.5,22.75,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,100X746UN,3.0,47.499,13.74,RSC-UN-45X39X18INCH#51ECT,45.0,39.0,18.0,FABRIC
MILLENNIUM,100X764UN,2.0,37.5,15.83,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,100X765UN,2.0,37.5,15.83,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,100X777UN,2.0,38.652,16.403,RSC-UN-43X35X18INCH#51ECT,43.0,35.0,18.0,FABRIC
MILLENNIUM,110X116UN,4.0,25.564,5.466,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,110X117UN,4.0,25.564,5.466,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,110X134UN,4.0,22.22,4.77,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,110X146UN,8.0,20.648,2.118,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,110X155UN,4.0,27.26,5.827,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,110X156UN,4.0,27.26,5.827,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,110X177UN,4.0,21.276,4.534,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,132X123UN,4.0,32.252,7.075,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,132X135UN,3.0,43.002,12.307,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,132X138UN,2.0,43.0,18.46,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,196S477UN,4.0,25.42,5.57,TELE-UN-37X28.5X14INCH-H#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,196X446UN,4.0,22.18,4.83,TELE-UN-42X28.5X12INCH#3,42.0,28.5,12.0,FABRIC
MILLENNIUM,196X466UN,4.0,44.14,9.86,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,196X467UN,4.0,44.14,9.86,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,211X416UN,4.0,49.5,10.775,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,211X417UN,4.0,49.5,10.775,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,211X421UN,4.0,49.0,10.73,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,211X446UN,4.0,28.752,6.2,RSC-UN-37X28.5X15INCH#8  ,37.0,28.5,15.0,FABRIC
MILLENNIUM,211X464UN,4.0,42.0,9.325,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,211X465UN,4.0,42.0,9.325,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,211X477UN,4.0,41.5,9.2,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,211X516UN,4.0,51.2,11.4,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,211X517UN,4.0,51.2,11.4,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,211X521UN,4.0,47.98,10.73,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,211X546UN,4.0,28.752,6.2,RSC-UN-37X28.5X15INCH#8  ,37.0,28.5,15.0,FABRIC
MILLENNIUM,211X564UN,4.0,48.3,9.325,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,211X565UN,4.0,41.832,9.325,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,211X577UN,4.0,37.5,9.2,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,268S418UN,4.0,33.532,7.093,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,268S420UN,4.0,13.56,2.61,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,268S435UN,4.0,23.032,4.973,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,268S438UN,3.0,21.99,6.283,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,268S518UN,4.0,31.216,6.514,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,268S520UN,4.0,13.5,2.595,TELE-UN-37X28.5X12INCH#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,268S535UN,4.0,21.52,4.595,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,268S538UN,3.0,21.159,6.006,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,274X321UN,4.0,20.3,4.15,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,274X323UN,4.0,25.072,5.478,TELE-UN-42X28.5X12INCH#3,42.0,28.5,12.0,FABRIC
MILLENNIUM,274X335UN,4.0,37.02,8.33,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,274X338UN,3.0,35.802,10.701,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,281X535UN,4.0,22.46,4.83,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,281X538UN,3.0,22.002,6.287,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,298X146UN,3.0,47.604,13.408,RSC-UN-43X37X20INCH-51ECT,43.0,37.0,20.0,FABRIC
MILLENNIUM,298X164UN,2.0,36.676,15.418,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,298X165UN,2.0,36.676,15.418,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,298X177UN,2.0,37.296,15.548,RSC-UN-40X35X18.5INCH-51ECT,40.0,35.0,18.5,FABRIC
MILLENNIUM,298X446UN,3.0,47.604,13.408,RSC-UN-43X37X20INCH-51ECT,43.0,37.0,20.0,FABRIC
MILLENNIUM,298X464UN,2.0,36.676,15.418,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,298X465UN,2.0,36.676,15.418,RSC-UN-45X37X16INCH-51ECT,45.0,37.0,16.0,FABRIC
MILLENNIUM,298X477UN,2.0,37.296,15.548,RSC-UN-40X35X18.5INCH-51ECT,40.0,35.0,18.5,FABRIC
MILLENNIUM,312X123UN,4.0,26.82,5.53,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,312X135UN,4.0,43.432,9.338,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,312X138UN,3.0,40.56,11.493,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,319X135UN,4.0,44.34,10.05,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,319X138UN,3.0,38.871,11.534,RSC-UN-42X28.5X16INCH#8,42.0,28.5,16.0,FABRIC
MILLENNIUM,329X220UN,4.0,22.944,4.668,RSC-UN-42X28.5X16INCH#8,42.0,28.5,16.0,FABRIC
MILLENNIUM,329X235UN,4.0,31.184,6.506,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,329X238UN,3.0,29.85,8.23,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,329X320UN,4.0,22.944,4.668,RSC-UN-42X28.5X16INCH#8,42.0,28.5,16.0,FABRIC
MILLENNIUM,329X335UN,4.0,31.184,6.506,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,329X338UN,3.0,29.85,8.23,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,479X435UN,4.0,21.048,4.337,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,479X438UN,3.0,20.919,5.74,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,487X120UN,4.0,22.04,4.72,TELE-UN-42X28.5X12INCH#3,42.0,28.5,12.0,FABRIC
MILLENNIUM,487X135UN,4.0,47.0,10.575,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,487X138UN,3.0,54.0,15.973,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,497X118UN,3.0,28.317,8.392,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,497X120UN,8.0,26.296,2.824,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,497X142UN,8.0,31.848,3.518,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,522X416UN,3.0,40.116,11.345,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,522X417UN,3.0,40.116,11.345,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,522X446UN,4.0,19.076,3.989,TELE-UN-37X28.5X12INCH-H#3,37.0,28.5,12.0,FABRIC
MILLENNIUM,522X466UN,3.0,47.712,13.877,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
